date,delito,x,y,colonia,municipio,region,bien_afectado,fecha,hora,clave_mun,zona_geografica
2023-09-05,lesiones dolosas,-103.31207897284,20.714686621942697,jardines de santa isabel,guadalajara,centro,la vida y la integridad corporal,2023-09-05,,39,amg
2023-09-07,lesiones dolosas,-103.3232766131241,20.69709701124074,monumental,guadalajara,centro,la vida y la integridad corporal,2023-09-07,,39,amg
2023-11-30,lesiones dolosas,-103.39167266128332,20.63011127819062,villa guerrero,guadalajara,centro,la vida y la integridad corporal,2023-11-30,,39,amg
2023-10-16,lesiones dolosas,-103.36473861158348,20.682022159039025,villasenor (santa teresita),guadalajara,centro,la vida y la integridad corporal,2023-10-16,,39,amg
2023-09-25,lesiones dolosas,-103.2911301127188,20.70053649997874,santa cecilia,guadalajara,centro,la vida y la integridad corporal,2023-09-25,,39,amg
2023-04-10,lesiones dolosas,-103.35463254758838,20.67493844967026,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-04-10,,39,amg
2023-05-07,lesiones dolosas,-103.28667458662729,20.68329083567372,lomas de san eugenio,guadalajara,centro,la vida y la integridad corporal,2023-05-07,,39,amg
2023-05-12,lesiones dolosas,-103.37993556566366,20.62384618427229,dr valentin gomez farias,guadalajara,centro,la vida y la integridad corporal,2023-05-12,,39,amg
2023-06-13,lesiones dolosas,-103.27857210890872,20.688430741171825,lomas de oblatos,guadalajara,centro,la vida y la integridad corporal,2023-06-13,,39,amg
2023-07-24,lesiones dolosas,-103.33644367289168,20.69613006185426,alcalde barranquitas,guadalajara,centro,la vida y la integridad corporal,2023-07-24,,39,amg
2023-09-25,lesiones dolosas,-103.39373947336358,20.63190303822873,villa guerrero,guadalajara,centro,la vida y la integridad corporal,2023-09-25,,39,amg
2023-10-01,lesiones dolosas,-103.30646976714364,20.66424692373001,la penal,guadalajara,centro,la vida y la integridad corporal,2023-10-01,,39,amg
2023-06-19,lesiones dolosas,-103.2911301127188,20.70053649997874,santa cecilia,guadalajara,centro,la vida y la integridad corporal,2023-06-19,,39,amg
2023-04-03,lesiones dolosas,-103.3674356822773,20.64302344911593,zona industrial,guadalajara,centro,la vida y la integridad corporal,2023-04-03,,39,amg
2023-04-30,lesiones dolosas,-103.34672038303084,20.609436693199424,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-04-30,,39,amg
2023-02-22,lesiones dolosas,-103.37209897318442,20.654820125762672,del fresno,guadalajara,centro,la vida y la integridad corporal,2023-02-22,,39,amg
2023-03-12,lesiones dolosas,-103.32798855614335,20.67784673257933,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-03-12,,39,amg
2023-04-11,lesiones dolosas,-103.30750519622588,20.687792327187697,san martin,guadalajara,centro,la vida y la integridad corporal,2023-04-11,,39,amg
2023-04-24,lesiones dolosas,-103.31844122720612,20.716194813531366,infonavit estadio,guadalajara,centro,la vida y la integridad corporal,2023-04-24,,39,amg
2023-05-15,lesiones dolosas,-103.38457477626493,20.665717090718708,jardines del bosque,guadalajara,centro,la vida y la integridad corporal,2023-05-15,,39,amg
2023-06-14,lesiones dolosas,-103.28220614518273,20.668951301548795,lagos de oriente,guadalajara,centro,la vida y la integridad corporal,2023-06-14,,39,amg
2023-06-21,lesiones dolosas,-103.28179482281348,20.658921733607517,aldama tetlan,guadalajara,centro,la vida y la integridad corporal,2023-06-21,,39,amg
2023-07-25,lesiones dolosas,-103.33644367289168,20.69613006185426,alcalde barranquitas,guadalajara,centro,la vida y la integridad corporal,2023-07-25,,39,amg
2023-01-25,lesiones dolosas,-103.33848109003536,20.63067651115457,la nogalera,guadalajara,centro,la vida y la integridad corporal,2023-01-25,,39,amg
2023-01-30,lesiones dolosas,-103.3576014509311,20.62837826261809,echeverria,guadalajara,centro,la vida y la integridad corporal,2023-01-30,,39,amg
2023-11-14,lesiones dolosas,-103.30522983740585,20.659767826263195,san andres,guadalajara,centro,la vida y la integridad corporal,2023-11-14,,39,amg
2023-02-06,lesiones dolosas,-103.298380492679,20.678910389434925,san isidro,guadalajara,centro,la vida y la integridad corporal,2023-02-06,,39,amg
2023-04-08,lesiones dolosas,-103.3213473910526,20.664952160654423,hernandez romo,guadalajara,centro,la vida y la integridad corporal,2023-04-08,,39,amg
2023-02-20,lesiones dolosas,-103.31632178952816,20.65331682608246,universitaria,guadalajara,centro,la vida y la integridad corporal,2023-02-20,,39,amg
2023-04-10,lesiones dolosas,-103.38117527922994,20.63221940049202,jardines de san jose,guadalajara,centro,la vida y la integridad corporal,2023-04-10,,39,amg
2023-05-23,lesiones dolosas,-103.347295282049,20.62234594684588,villa hermosa,guadalajara,centro,la vida y la integridad corporal,2023-05-23,,39,amg
2023-06-07,lesiones dolosas,-103.35760494361594,20.701158027916684,mezquitan,guadalajara,centro,la vida y la integridad corporal,2023-06-07,,39,amg
2023-06-27,lesiones dolosas,-103.30071012300756,20.689926418356396,circunvalacion oblatos,guadalajara,centro,la vida y la integridad corporal,2023-06-27,,39,amg
2023-07-04,lesiones dolosas,-103.29506955125863,20.69472382396942,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-07-04,,39,amg
2023-07-10,lesiones dolosas,-103.3179630586236,20.70526579406061,belisario dominguez,guadalajara,centro,la vida y la integridad corporal,2023-07-10,,39,amg
2023-07-24,lesiones dolosas,-103.36772675361472,20.632130559620883,lomas de polanco,guadalajara,centro,la vida y la integridad corporal,2023-07-24,,39,amg
2023-10-02,lesiones dolosas,-103.30071012300756,20.689926418356396,circunvalacion oblatos,guadalajara,centro,la vida y la integridad corporal,2023-10-02,,39,amg
2023-10-02,lesiones dolosas,-103.27882436172231,20.679171827405646,aaron joaquin,guadalajara,centro,la vida y la integridad corporal,2023-10-02,,39,amg
2023-11-08,lesiones dolosas,-103.30690482405356,20.698589887302745,santa rosa,guadalajara,centro,la vida y la integridad corporal,2023-11-08,,39,amg
2023-11-20,lesiones dolosas,-103.36508368344872,20.676134607639906,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-11-20,,39,amg
2023-02-06,lesiones dolosas,-103.364571233482,20.6869013894696,villasenor (santa teresita),guadalajara,centro,la vida y la integridad corporal,2023-02-06,,39,amg
2023-02-28,lesiones dolosas,-103.28545722105017,20.68515089182769,lomas de san eugenio,guadalajara,centro,la vida y la integridad corporal,2023-02-28,,39,amg
2023-07-03,lesiones dolosas,-103.2965614326624,20.6454404757852,jardines de la paz,guadalajara,centro,la vida y la integridad corporal,2023-07-03,,39,amg
2023-01-08,lesiones dolosas,-103.2838406170656,20.70257951559607,tetlan rio verde,guadalajara,centro,la vida y la integridad corporal,2023-01-08,,39,amg
2023-03-16,lesiones dolosas,-103.3112469660219,20.730905033220104,huentitan el bajo,guadalajara,centro,la vida y la integridad corporal,2023-03-16,,39,amg
2023-05-17,lesiones dolosas,-103.27106728348346,20.68102830750396,el zalate,guadalajara,centro,la vida y la integridad corporal,2023-05-17,,39,amg
2023-06-12,lesiones dolosas,-103.36586612926942,20.68800642148769,villasenor (santa teresita),guadalajara,centro,la vida y la integridad corporal,2023-06-12,,39,amg
2023-06-19,lesiones dolosas,-103.3522837761776,20.615359793202067,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-06-19,,39,amg
2023-06-20,lesiones dolosas,-103.28847823183318,20.707877772194,santa cecilia,guadalajara,centro,la vida y la integridad corporal,2023-06-20,,39,amg
2023-08-28,lesiones dolosas,-103.34985158866516,20.63514405697104,el dean,guadalajara,centro,la vida y la integridad corporal,2023-08-28,,39,amg
2023-02-14,lesiones dolosas,-103.3155003117544,20.676119696916334,san juan bosco,guadalajara,centro,la vida y la integridad corporal,2023-02-14,,39,amg
2023-04-04,lesiones dolosas,-103.32879148632564,20.628390489352924,lazaro cardenas,guadalajara,centro,la vida y la integridad corporal,2023-04-04,,39,amg
2023-05-22,lesiones dolosas,-103.3485213024154,20.622953683018213,villa hermosa,guadalajara,centro,la vida y la integridad corporal,2023-05-22,,39,amg
2023-06-26,lesiones dolosas,-103.35216894161378,20.615554809424285,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-06-26,,39,amg
2023-07-04,lesiones dolosas,-103.34047220735886,20.671373827046008,reforma,guadalajara,centro,la vida y la integridad corporal,2023-07-04,,39,amg
2023-09-19,lesiones dolosas,-103.31982446941308,20.63843238416732,jardines del rosario,guadalajara,centro,la vida y la integridad corporal,2023-09-19,,39,amg
2023-10-26,lesiones dolosas,-103.310665971819,20.66667831028116,la penal,guadalajara,centro,la vida y la integridad corporal,2023-10-26,,39,amg
2023-04-19,lesiones dolosas,-103.3918620138078,20.62395238887595,el sauz,guadalajara,centro,la vida y la integridad corporal,2023-04-19,,39,amg
2023-11-13,lesiones dolosas,-103.27572996959712,20.6859504336028,heliodoro hernandez loza,guadalajara,centro,la vida y la integridad corporal,2023-11-13,,39,amg
2023-04-25,lesiones dolosas,-103.29484702766494,20.670850218922283,libertad,guadalajara,centro,la vida y la integridad corporal,2023-04-25,,39,amg
2023-06-19,lesiones dolosas,-103.27825525794994,20.67216898223265,san joaquin,guadalajara,centro,la vida y la integridad corporal,2023-06-19,,39,amg
2023-06-26,lesiones dolosas,-103.35074876580452,20.61809251181909,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-06-26,,39,amg
2023-07-31,lesiones dolosas,-103.32505539183666,20.684134085104343,belisario dominguez,guadalajara,centro,la vida y la integridad corporal,2023-07-31,,39,amg
2023-09-18,lesiones dolosas,-103.33749897649248,20.66606044461177,analco,guadalajara,centro,la vida y la integridad corporal,2023-09-18,,39,amg
2023-11-13,lesiones dolosas,-103.3145673562476,20.698201110778264,san marcos,guadalajara,centro,la vida y la integridad corporal,2023-11-13,,39,amg
2023-11-27,lesiones dolosas,-103.36053942128817,20.62507760838332,echeverria,guadalajara,centro,la vida y la integridad corporal,2023-11-27,,39,amg
2023-01-09,lesiones dolosas,-103.29084821303124,20.69978749212061,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-01-09,,39,amg
2023-03-29,lesiones dolosas,-103.2788461384594,20.68730075353873,heliodoro hernandez loza,guadalajara,centro,la vida y la integridad corporal,2023-03-29,,39,amg
2023-04-04,lesiones dolosas,-103.36367258740714,20.694667273498347,mezquitan country,guadalajara,centro,la vida y la integridad corporal,2023-04-04,,39,amg
2023-04-25,lesiones dolosas,-103.3158941093035,20.707527488889205,la esperanza (la federacha),guadalajara,centro,la vida y la integridad corporal,2023-04-25,,39,amg
2023-05-30,lesiones dolosas,-103.28732185858344,20.661680263801493,agustin yanez (la florida),guadalajara,centro,la vida y la integridad corporal,2023-05-30,,39,amg
2023-09-18,lesiones dolosas,-103.31948518104188,20.71637239223654,infonavit estadio,guadalajara,centro,la vida y la integridad corporal,2023-09-18,,39,amg
2023-09-25,lesiones dolosas,-103.2928276761361,20.65264613923748,san rafael,guadalajara,centro,la vida y la integridad corporal,2023-09-25,,39,amg
2023-02-06,lesiones dolosas,-103.39571359002436,20.62984570510157,villa guerrero,guadalajara,centro,la vida y la integridad corporal,2023-02-06,,39,amg
2023-05-24,lesiones dolosas,-103.36304134680816,20.67990998254812,villasenor (santa teresita),guadalajara,centro,la vida y la integridad corporal,2023-05-24,,39,amg
2023-05-29,lesiones dolosas,-103.3355370259455,20.693646145622456,independencia,guadalajara,centro,la vida y la integridad corporal,2023-05-29,,39,amg
2023-03-06,lesiones dolosas,-103.30420104414016,20.66286967813933,san andres,guadalajara,centro,la vida y la integridad corporal,2023-03-06,,39,amg
2023-07-26,lesiones dolosas,-103.36868489267049,20.67596755570082,americana,guadalajara,centro,la vida y la integridad corporal,2023-07-26,,39,amg
2023-09-25,lesiones dolosas,-103.27381754473116,20.66347641843321,tetlan,guadalajara,centro,la vida y la integridad corporal,2023-09-25,,39,amg
2023-10-09,lesiones dolosas,-103.34633503010396,20.61933258625247,jose clemente orozco,guadalajara,centro,la vida y la integridad corporal,2023-10-09,,39,amg
2023-10-30,lesiones dolosas,-103.35292425305352,20.624258835918774,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-10-30,,39,amg
2023-11-06,lesiones dolosas,-103.31925268428104,20.69678860612936,circunvalacion belisario,guadalajara,centro,la vida y la integridad corporal,2023-11-06,,39,amg
2023-03-08,lesiones dolosas,-103.30193855495232,20.69766624002311,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-03-08,,39,amg
2023-11-30,lesiones dolosas,-103.31690442508751,20.69436243841043,circunvalacion belisario,guadalajara,centro,la vida y la integridad corporal,2023-11-30,,39,amg
2023-09-10,lesiones dolosas,-103.3676695564469,20.630484881315656,lomas de polanco,guadalajara,centro,la vida y la integridad corporal,2023-09-10,,39,amg
2023-12-10,lesiones dolosas,-103.36715740215112,20.67143404491208,americana,guadalajara,centro,la vida y la integridad corporal,2023-12-10,,39,amg
2023-12-31,lesiones dolosas,-103.29197014582284,20.67796464369473,cuauhtemoc,guadalajara,centro,la vida y la integridad corporal,2023-12-31,,39,amg
2023-12-04,lesiones dolosas,-103.35245050738064,20.674240302042705,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-12-04,,39,amg
2023-12-06,lesiones dolosas,-103.37141587873428,20.64855643354365,del sur,guadalajara,centro,la vida y la integridad corporal,2023-12-06,,39,amg
2023-12-10,lesiones dolosas,-103.32184006280974,20.66358672889525,hernandez romo,guadalajara,centro,la vida y la integridad corporal,2023-12-10,,39,amg
2023-12-24,lesiones dolosas,-103.30300009739774,20.72532027345385,colinas de huentitan,guadalajara,centro,la vida y la integridad corporal,2023-12-24,,39,amg
2023-12-19,lesiones dolosas,-103.29352690040687,20.657914406609528,san andres,guadalajara,centro,la vida y la integridad corporal,2023-12-19,,39,amg
2023-12-05,lesiones dolosas,-103.35843285232971,20.6237831014312,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-12-05,,39,amg
2023-12-31,lesiones dolosas,-103.3313174804624,20.652920977261616,olimpica,guadalajara,centro,la vida y la integridad corporal,2023-12-31,,39,amg
2023-12-03,lesiones dolosas,-103.36409191966258,20.616630595643446,el rocio,guadalajara,centro,la vida y la integridad corporal,2023-12-03,,39,amg
2023-12-24,lesiones dolosas,-103.36251161954787,20.64433820361818,zona industrial,guadalajara,centro,la vida y la integridad corporal,2023-12-24,,39,amg
2023-12-20,lesiones dolosas,-103.34737274726352,20.66519124322,barragan hernandez,guadalajara,centro,la vida y la integridad corporal,2023-12-20,,39,amg
2023-12-15,lesiones dolosas,-103.38330792546124,20.625652466244823,dr valentin gomez farias,guadalajara,centro,la vida y la integridad corporal,2023-12-15,,39,amg
2023-12-11,lesiones dolosas,-103.28287890771136,20.68740268630168,balcones de oblatos,guadalajara,centro,la vida y la integridad corporal,2023-12-11,,39,amg
2023-12-03,lesiones dolosas,-103.34672038303084,20.609436693199424,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-12-03,,39,amg
2023-12-04,lesiones dolosas,-103.35479398829392,20.674858601577785,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-12-04,,39,amg
2023-12-17,lesiones dolosas,-103.3777508864133,20.657147850962247,del fresno,guadalajara,centro,la vida y la integridad corporal,2023-12-17,,39,amg
2023-12-17,lesiones dolosas,-103.37596673578057,20.620558644667383,dr valentin gomez farias,guadalajara,centro,la vida y la integridad corporal,2023-12-17,,39,amg
2023-11-02,lesiones dolosas,-103.36850339774328,20.66835715232214,obrera,guadalajara,centro,la vida y la integridad corporal,2023-11-02,,39,amg
2023-07-14,lesiones dolosas,-103.31737113630716,20.69293652769047,circunvalacion belisario,guadalajara,centro,la vida y la integridad corporal,2023-07-14,,39,amg
2023-04-06,lesiones dolosas,-103.3123572981896,20.70282613628022,san vicente,guadalajara,centro,la vida y la integridad corporal,2023-04-06,,39,amg
2023-05-25,lesiones dolosas,-103.39618327667677,20.66649029491521,chapalita,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-11-16,lesiones dolosas,-103.37724591011524,20.64425180424019,jardines de la cruz,guadalajara,centro,la vida y la integridad corporal,2023-11-16,,39,amg
2023-02-09,lesiones dolosas,-103.38110501148358,20.64614989650372,jardines de la cruz,guadalajara,centro,la vida y la integridad corporal,2023-02-09,,39,amg
2023-08-17,lesiones dolosas,-103.28296721962478,20.6702680247553,hermosa provincia,guadalajara,centro,la vida y la integridad corporal,2023-08-17,,39,amg
2023-05-04,lesiones dolosas,-103.2742480888768,20.659490711893085,aldama tetlan,guadalajara,centro,la vida y la integridad corporal,2023-05-04,,39,amg
2023-04-10,lesiones dolosas,-103.27775066433884,20.65913938204204,aldama tetlan,guadalajara,centro,la vida y la integridad corporal,2023-04-10,,39,amg
2023-07-20,lesiones dolosas,-103.37239090657486,20.637284708472095,colon industrial,guadalajara,centro,la vida y la integridad corporal,2023-07-20,,39,amg
2023-09-28,lesiones dolosas,-103.37210094122548,20.635451382013542,18 de marzo,guadalajara,centro,la vida y la integridad corporal,2023-09-28,,39,amg
2023-05-11,lesiones dolosas,-103.2781985561498,20.666795278008976,lagos de oriente,guadalajara,centro,la vida y la integridad corporal,2023-05-11,,39,amg
2023-09-28,lesiones dolosas,-103.27620075039742,20.690303666700792,heliodoro hernandez loza,guadalajara,centro,la vida y la integridad corporal,2023-09-28,,39,amg
2023-10-27,lesiones dolosas,-103.3261631828263,20.660878527056123,olimpica,guadalajara,centro,la vida y la integridad corporal,2023-10-27,,39,amg
2023-02-09,lesiones dolosas,-103.29280019266196,20.725958251571384,dr atl,guadalajara,centro,la vida y la integridad corporal,2023-02-09,,39,amg
2023-06-22,lesiones dolosas,-103.33602698214752,20.68613886538132,la perla,guadalajara,centro,la vida y la integridad corporal,2023-06-22,,39,amg
2023-05-19,lesiones dolosas,-103.31502274607033,20.680507071630544,san juan bosco,guadalajara,centro,la vida y la integridad corporal,2023-05-19,,39,amg
2023-04-27,lesiones dolosas,-103.37162794429176,20.61665426613009,polanquito poniente,guadalajara,centro,la vida y la integridad corporal,2023-04-27,,39,amg
2023-08-25,lesiones dolosas,-103.37284144300092,20.6150509064794,lomas del pedregal,guadalajara,centro,la vida y la integridad corporal,2023-08-25,,39,amg
2023-08-17,lesiones dolosas,-103.3109965448908,20.71146016917428,la esperanza (la federacha),guadalajara,centro,la vida y la integridad corporal,2023-08-17,,39,amg
2023-01-13,lesiones dolosas,-103.3808817276762,20.69057586689853,providencia 2a seccion,guadalajara,centro,la vida y la integridad corporal,2023-01-13,,39,amg
2023-03-30,lesiones dolosas,-103.35265940633812,20.66923620494474,mexicaltzingo,guadalajara,centro,la vida y la integridad corporal,2023-03-30,,39,amg
2023-09-28,lesiones dolosas,-103.28239647805096,20.66709837596003,lagos de oriente,guadalajara,centro,la vida y la integridad corporal,2023-09-28,,39,amg
2023-03-22,lesiones dolosas,-103.34994287270764,20.68105911504835,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-03-22,,39,amg
2023-04-14,lesiones dolosas,-103.32296223664434,20.659063129383007,olimpica,guadalajara,centro,la vida y la integridad corporal,2023-04-14,,39,amg
2023-08-10,lesiones dolosas,-103.3262850354326,20.660995513759147,modelo,guadalajara,centro,la vida y la integridad corporal,2023-08-10,,39,amg
2023-02-27,lesiones dolosas,-103.27384018446377,20.65168445379604,insurgentes,guadalajara,centro,la vida y la integridad corporal,2023-02-27,,39,amg
2023-08-24,lesiones dolosas,-103.364918740963,20.62322204485709,echeverria,guadalajara,centro,la vida y la integridad corporal,2023-08-24,,39,amg
2023-08-31,lesiones dolosas,-103.29201909171384,20.65707441193554,san andres,guadalajara,centro,la vida y la integridad corporal,2023-08-31,,39,amg
2023-10-03,lesiones dolosas,-103.35554945359816,20.62286852218669,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-10-03,,39,amg
2023-10-12,lesiones dolosas,-103.35183628382512,20.693174613230884,artesanos (sagrada familia y/o jesus),guadalajara,centro,la vida y la integridad corporal,2023-10-12,,39,amg
2023-11-09,lesiones dolosas,-103.3738619172678,20.62377140878252,dr valentin gomez farias,guadalajara,centro,la vida y la integridad corporal,2023-11-09,,39,amg
2023-06-15,lesiones dolosas,-103.3499114961851,20.617489861014487,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-06-15,,39,amg
2023-06-16,lesiones dolosas,-103.37690081714312,20.69294269358505,italia providencia,guadalajara,centro,la vida y la integridad corporal,2023-06-16,,39,amg
2023-05-28,lesiones dolosas,-103.27991607673674,20.693442879961072,san jose rio verde,guadalajara,centro,la vida y la integridad corporal,2023-05-28,,39,amg
2023-09-22,lesiones dolosas,-103.39117591144372,20.645248236933465,bosques de la victoria,guadalajara,centro,la vida y la integridad corporal,2023-09-22,,39,amg
2023-04-06,lesiones dolosas,-103.34244681466208,20.662361578014647,las conchas,guadalajara,centro,la vida y la integridad corporal,2023-04-06,,39,amg
2023-10-30,lesiones dolosas,-103.29294317412406,20.66172307558224,san andres,guadalajara,centro,la vida y la integridad corporal,2023-10-30,,39,amg
2023-02-09,lesiones dolosas,-103.2738519315713,20.670454858333876,benito juarez,guadalajara,centro,la vida y la integridad corporal,2023-02-09,,39,amg
2023-02-15,lesiones dolosas,-103.32539271170396,20.67105991429989,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-02-15,,39,amg
2023-08-22,lesiones dolosas,-103.313768372539,20.73154690355797,huentitan el bajo,guadalajara,centro,la vida y la integridad corporal,2023-08-22,,39,amg
2023-07-13,lesiones dolosas,-103.29927978815226,20.6852825455005,talpita,guadalajara,centro,la vida y la integridad corporal,2023-07-13,,39,amg
2023-09-28,lesiones dolosas,-103.33974945454958,20.679328393035476,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-09-28,,39,amg
2023-04-13,lesiones dolosas,-103.39169309633364,20.675984032110936,vallarta norte,guadalajara,centro,la vida y la integridad corporal,2023-04-13,,39,amg
2023-01-05,lesiones dolosas,-103.35251359696834,20.698944511625218,observatorio,guadalajara,centro,la vida y la integridad corporal,2023-01-05,,39,amg
2023-02-27,lesiones dolosas,-103.2882672673348,20.682402466494132,lomas de san eugenio,guadalajara,centro,la vida y la integridad corporal,2023-02-27,,39,amg
2023-11-12,lesiones dolosas,-103.32219825822366,20.67131791545009,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-11-12,,39,amg
2023-11-23,lesiones dolosas,-103.31880195367135,20.72633463626799,lomas del paraiso ii,guadalajara,centro,la vida y la integridad corporal,2023-11-23,,39,amg
2023-08-31,lesiones dolosas,-103.27787663539624,20.66002839527344,jardines de san francisco,guadalajara,centro,la vida y la integridad corporal,2023-08-31,,39,amg
2023-05-12,lesiones dolosas,-103.36107825854518,20.64067878770328,zona industrial,guadalajara,centro,la vida y la integridad corporal,2023-05-12,,39,amg
2023-11-16,lesiones dolosas,-103.28496620076557,20.67927821728372,beatriz hernandez,guadalajara,centro,la vida y la integridad corporal,2023-11-16,,39,amg
2023-02-03,lesiones dolosas,-103.38018015310844,20.711156832492847,colomos providencia,guadalajara,centro,la vida y la integridad corporal,2023-02-03,,39,amg
2023-02-10,lesiones dolosas,-103.35314105339204,20.712068440012885,fidel velazquez,guadalajara,centro,la vida y la integridad corporal,2023-02-10,,39,amg
2023-02-24,lesiones dolosas,-103.28933444036528,20.69683531583867,rio verde,guadalajara,centro,la vida y la integridad corporal,2023-02-24,,39,amg
2023-01-12,lesiones dolosas,-103.33918847455766,20.68905183218224,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-01-12,,39,amg
2023-01-13,lesiones dolosas,-103.37673938918216,20.6587325269606,del fresno,guadalajara,centro,la vida y la integridad corporal,2023-01-13,,39,amg
2023-05-25,lesiones dolosas,-103.34808265549388,20.67515926900104,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-04-13,lesiones dolosas,-103.35025551395913,20.631900933163184,zona industrial,guadalajara,centro,la vida y la integridad corporal,2023-04-13,,39,amg
2023-09-14,lesiones dolosas,-103.3465160262068,20.675193750875685,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-09-14,,39,amg
2023-06-02,lesiones dolosas,-103.34486574784448,20.675268064457686,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-06-02,,39,amg
2023-08-12,lesiones dolosas,-103.38978238807464,20.634472753547925,jardines del sur,guadalajara,centro,la vida y la integridad corporal,2023-08-12,,39,amg
2023-05-04,lesiones dolosas,-103.3685293287783,20.66930805465308,obrera,guadalajara,centro,la vida y la integridad corporal,2023-05-04,,39,amg
2023-06-11,lesiones dolosas,-103.33834807650118,20.66021976666818,las conchas,guadalajara,centro,la vida y la integridad corporal,2023-06-11,,39,amg
2023-06-15,lesiones dolosas,-103.35980552023535,20.62116005977641,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-06-15,,39,amg
2023-01-19,lesiones dolosas,-103.27309981296378,20.655888639327937,tetlan ii,guadalajara,centro,la vida y la integridad corporal,2023-01-19,,39,amg
2023-02-02,lesiones dolosas,-103.3372042753496,20.675567761658467,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-02-02,,39,amg
2023-02-16,lesiones dolosas,-103.34233649090956,20.68656353460086,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-02-16,,39,amg
2023-08-25,lesiones dolosas,-103.34503043728456,20.69064530562912,alcalde barranquitas,guadalajara,centro,la vida y la integridad corporal,2023-08-25,,39,amg
2023-09-15,lesiones dolosas,-103.2882672673348,20.682402466494132,lomas de san eugenio,guadalajara,centro,la vida y la integridad corporal,2023-09-15,,39,amg
2023-01-15,lesiones dolosas,-103.31091446168072,20.696271374362738,san marcos,guadalajara,centro,la vida y la integridad corporal,2023-01-15,,39,amg
2023-05-23,lesiones dolosas,-103.3377903128702,20.722211370827143,santa elena de la cruz,guadalajara,centro,la vida y la integridad corporal,2023-05-23,,39,amg
2023-05-25,lesiones dolosas,-103.38706645310408,20.705452045438825,colomos providencia,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-05-25,lesiones dolosas,-103.38469322759144,20.69648190934583,providencia 4a seccion,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-08-03,lesiones dolosas,-103.30822569865884,20.722150583075663,huentitan el alto,guadalajara,centro,la vida y la integridad corporal,2023-08-03,,39,amg
2023-09-29,lesiones dolosas,-103.38773430047624,20.631260540767425,jardines de san jose,guadalajara,centro,la vida y la integridad corporal,2023-09-29,,39,amg
2023-07-28,lesiones dolosas,-103.35155642428104,20.63911227740045,ferrocarril,guadalajara,centro,la vida y la integridad corporal,2023-07-28,,39,amg
2023-03-16,lesiones dolosas,-103.31132917373952,20.71789871341724,jardines de santa isabel,guadalajara,centro,la vida y la integridad corporal,2023-03-16,,39,amg
2023-02-16,lesiones dolosas,-103.30382217841796,20.67490459902107,blanco y cuellar,guadalajara,centro,la vida y la integridad corporal,2023-02-16,,39,amg
2023-07-13,lesiones dolosas,-103.33643651278622,20.690818984484853,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-07-13,,39,amg
2023-09-21,lesiones dolosas,-103.29665926686266,20.644531547101337,jardines de la paz,guadalajara,centro,la vida y la integridad corporal,2023-09-21,,39,amg
2023-02-27,lesiones dolosas,-103.34724199323072,20.70352718257769,jardines alcalde,guadalajara,centro,la vida y la integridad corporal,2023-02-27,,39,amg
2023-05-20,lesiones dolosas,-103.342694799714,20.69304282515363,alcalde barranquitas,guadalajara,centro,la vida y la integridad corporal,2023-05-20,,39,amg
2023-08-18,lesiones dolosas,-103.29217624137404,20.706796491268022,santa cecilia,guadalajara,centro,la vida y la integridad corporal,2023-08-18,,39,amg
2023-01-28,lesiones dolosas,-103.33872657059544,20.68115957612894,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-01-28,,39,amg
2023-10-21,lesiones dolosas,-103.37743890957084,20.617496727049843,balcones del cuatro,guadalajara,centro,la vida y la integridad corporal,2023-10-21,,39,amg
